Nombre,Apellido,Correo,Telefono,Ciudad
Luis,Gómez,luis.gómez@yahoo.com,3132633246,Cali
María,Rodríguez,maría.rodríguez@gmail.com,3189826053,Barranquilla
Camila,Sánchez,camila.sánchez@hotmail.com,3085257500,Bucaramanga
Daniela,López,daniela.lópez@hotmail.com,3093563851,Medellín
María,Fernández,maría.fernández@hotmail.com,3022170584,Medellín
Luis,Fernández,luis.fernández@hotmail.com,3159963088,Cartagena
Pedro,Pérez,pedro.pérez@yahoo.com,3026301041,Santa Marta
Daniela,Martínez,daniela.martínez@hotmail.com,3104443819,Medellín
Ana,Ruiz,ana.ruiz@hotmail.com,3109908365,Cali
María,Martínez,maría.martínez@gmail.com,3094230254,Cúcuta
Camila,Rodríguez,camila.rodríguez@hotmail.com,3015937566,Cúcuta
Pedro,Sánchez,pedro.sánchez@hotmail.com,3190560396,Cúcuta
Laura,López,laura.lópez@gmail.com,3170289191,Cartagena
Pedro,Pérez,pedro.pérez@yahoo.com,3043211755,Barranquilla
Laura,Pérez,laura.pérez@hotmail.com,3019016635,Bucaramanga
Ana,Fernández,ana.fernández@hotmail.com,3163042187,Cali
Camila,Fernández,camila.fernández@yahoo.com,3014674562,Pereira
Andrés,Ruiz,andrés.ruiz@hotmail.com,3072141296,Cartagena
María,Fernández,maría.fernández@gmail.com,3116900169,Manizales
Sofía,Sánchez,sofía.sánchez@hotmail.com,3174787214,Bucaramanga
Camila,Martínez,camila.martínez@gmail.com,3117928855,Santa Marta
María,Fernández,maría.fernández@gmail.com,3174827705,Cúcuta
Camila,Ruiz,camila.ruiz@hotmail.com,3044666016,Cali
Sofía,Martínez,sofía.martínez@utb.edu.co,3108449915,Santa Marta
Camila,Fernández,camila.fernández@gmail.com,3048162076,Pereira
Laura,Rodríguez,laura.rodríguez@gmail.com,3153977753,Cúcuta
Sofía,Ruiz,sofía.ruiz@yahoo.com,3062231671,Manizales
Sofía,Ramírez,sofía.ramírez@yahoo.com,3135296542,Pereira
Sofía,Torres,sofía.torres@hotmail.com,3012216846,Manizales
Laura,Ramírez,laura.ramírez@gmail.com,3080382644,Cali
Pedro,López,pedro.lópez@yahoo.com,3122431430,Santa Marta
Carlos,Rodríguez,carlos.rodríguez@yahoo.com,3037993531,Bucaramanga
Pedro,Martínez,pedro.martínez@gmail.com,3068256966,Cúcuta
Camila,Pérez,camila.pérez@hotmail.com,3075893668,Manizales
Camila,Ruiz,camila.ruiz@gmail.com,3150551612,Bogotá
Luis,Ruiz,luis.ruiz@hotmail.com,3150268889,Pereira
Luis,López,luis.lópez@gmail.com,3108642793,Barranquilla
Pedro,Martínez,pedro.martínez@gmail.com,3018162654,Barranquilla
Laura,Rodríguez,laura.rodríguez@gmail.com,3147147653,Bogotá
Carlos,Ramírez,carlos.ramírez@gmail.com,3003568578,Santa Marta
Camila,Ruiz,camila.ruiz@hotmail.com,3128293752,Pereira
Andrés,Fernández,andrés.fernández@gmail.com,3095919681,Medellín
Andrés,Gómez,andrés.gómez@gmail.com,3194955553,Pereira
Laura,Fernández,laura.fernández@hotmail.com,3199270466,Manizales
Sofía,Ruiz,sofía.ruiz@hotmail.com,3019593681,Bogotá
Andrés,Rodríguez,andrés.rodríguez@hotmail.com,3075218742,Cúcuta
Daniela,Ruiz,daniela.ruiz@utb.edu.co,3021759422,Santa Marta
Daniela,Gómez,daniela.gómez@hotmail.com,3199370787,Medellín
Pedro,Ruiz,pedro.ruiz@hotmail.com,3057045317,Santa Marta
Carlos,Ramírez,carlos.ramírez@hotmail.com,3056107691,Cartagena
Camila,Sánchez,camila.sánchez@hotmail.com,3079154165,Cartagena
Ana,Fernández,ana.fernández@gmail.com,3130635638,Medellín
Ana,Ramírez,ana.ramírez@hotmail.com,3101830063,Medellín
Pedro,Sánchez,pedro.sánchez@hotmail.com,3118758656,Cartagena
María,Sánchez,maría.sánchez@hotmail.com,3051981225,Bucaramanga
Sofía,Fernández,sofía.fernández@utb.edu.co,3088070539,Bogotá
Pedro,Sánchez,pedro.sánchez@gmail.com,3194969865,Pereira
María,Ruiz,maría.ruiz@utb.edu.co,3116627055,Bucaramanga
Andrés,Ramírez,andrés.ramírez@gmail.com,3177246625,Barranquilla
Luis,Martínez,luis.martínez@yahoo.com,3150995600,Santa Marta
Pedro,Fernández,pedro.fernández@hotmail.com,3020851522,Santa Marta
Daniela,Sánchez,daniela.sánchez@yahoo.com,3187175225,Bucaramanga
Sofía,Ramírez,sofía.ramírez@gmail.com,3045380517,Manizales
Luis,Fernández,luis.fernández@utb.edu.co,3172686737,Pereira
Andrés,Torres,andrés.torres@gmail.com,3171956720,Cali
Daniela,Ruiz,daniela.ruiz@utb.edu.co,3064292354,Pereira
Camila,López,camila.lópez@yahoo.com,3009130436,Barranquilla
Pedro,Sánchez,pedro.sánchez@hotmail.com,3097096853,Barranquilla
Andrés,López,andrés.lópez@hotmail.com,3162562690,Bogotá
María,Fernández,maría.fernández@yahoo.com,3116478232,Manizales
Pedro,Torres,pedro.torres@yahoo.com,3025551422,Pereira
Andrés,Sánchez,andrés.sánchez@utb.edu.co,3053454209,Medellín
Carlos,Rodríguez,carlos.rodríguez@hotmail.com,3028152322,Cali
Laura,Gómez,laura.gómez@gmail.com,3133414979,Cúcuta
Carlos,Fernández,carlos.fernández@gmail.com,3043401656,Cúcuta
Andrés,Gómez,andrés.gómez@hotmail.com,3156747664,Cartagena
María,Torres,maría.torres@hotmail.com,3197566932,Cali
Carlos,Pérez,carlos.pérez@hotmail.com,3024448768,Santa Marta
Ana,Fernández,ana.fernández@utb.edu.co,3141350662,Santa Marta
Laura,Ruiz,laura.ruiz@yahoo.com,3191706512,Santa Marta
Ana,Torres,ana.torres@gmail.com,3142148373,Manizales
Laura,Gómez,laura.gómez@hotmail.com,3071834939,Medellín
Sofía,López,sofía.lópez@yahoo.com,3072164822,Cúcuta
Laura,Sánchez,laura.sánchez@gmail.com,3156920787,Bucaramanga
Sofía,Ruiz,sofía.ruiz@yahoo.com,3001205435,Manizales
Ana,López,ana.lópez@utb.edu.co,3098616662,Medellín
Daniela,Ramírez,daniela.ramírez@utb.edu.co,3139796837,Cali
Sofía,Fernández,sofía.fernández@hotmail.com,3103808527,Cúcuta
Andrés,Pérez,andrés.pérez@utb.edu.co,3010760819,Barranquilla
Sofía,Rodríguez,sofía.rodríguez@hotmail.com,3180874771,Manizales
Daniela,Sánchez,daniela.sánchez@yahoo.com,3132672591,Cali
Carlos,Fernández,carlos.fernández@gmail.com,3055025829,Santa Marta
María,Pérez,maría.pérez@utb.edu.co,3159486739,Bogotá
Laura,Pérez,laura.pérez@hotmail.com,3191018380,Cartagena
Carlos,Sánchez,carlos.sánchez@gmail.com,3031427486,Manizales
Ana,Rodríguez,ana.rodríguez@yahoo.com,3174291903,Cúcuta
Laura,Rodríguez,laura.rodríguez@hotmail.com,3078810558,Barranquilla
Ana,Fernández,ana.fernández@yahoo.com,3017371526,Cartagena
Pedro,Gómez,pedro.gómez@gmail.com,3034632582,Cali
Luis,Fernández,luis.fernández@yahoo.com,3152417983,Bucaramanga
Carlos,Gómez,carlos.gómez@utb.edu.co,3042837633,Pereira
María,Gómez,maría.gómez@hotmail.com,3152819129,Bucaramanga
Luis,Martínez,luis.martínez@hotmail.com,3127760855,Cúcuta
María,Pérez,maría.pérez@yahoo.com,3141495193,Cartagena
Andrés,Pérez,andrés.pérez@hotmail.com,3092149467,Cartagena
Pedro,Pérez,pedro.pérez@hotmail.com,3033932194,Cartagena
Luis,Ramírez,luis.ramírez@gmail.com,3168131765,Bucaramanga
Pedro,Rodríguez,pedro.rodríguez@gmail.com,3141687629,Cartagena
Luis,Gómez,luis.gómez@hotmail.com,3163021334,Cali
Pedro,Sánchez,pedro.sánchez@gmail.com,3042460779,Manizales
Laura,Torres,laura.torres@yahoo.com,3000160939,Cartagena
María,Torres,maría.torres@hotmail.com,3066337974,Cali
Laura,Pérez,laura.pérez@hotmail.com,3128960120,Bucaramanga
Camila,Fernández,camila.fernández@utb.edu.co,3043025814,Santa Marta
Ana,Pérez,ana.pérez@gmail.com,3180511554,Cúcuta
Ana,Ramírez,ana.ramírez@utb.edu.co,3168222801,Manizales
Camila,Martínez,camila.martínez@utb.edu.co,3129854964,Cúcuta
Pedro,López,pedro.lópez@utb.edu.co,3136612381,Manizales
Pedro,Fernández,pedro.fernández@yahoo.com,3053935278,Bucaramanga
Carlos,Pérez,carlos.pérez@yahoo.com,3108171206,Pereira
María,Martínez,maría.martínez@hotmail.com,3152103941,Bogotá
Andrés,Sánchez,andrés.sánchez@hotmail.com,3077507961,Bogotá
Andrés,Fernández,andrés.fernández@hotmail.com,3036362994,Cali
Pedro,Martínez,pedro.martínez@utb.edu.co,3052607103,Santa Marta
María,Rodríguez,maría.rodríguez@yahoo.com,3016519808,Bogotá
Ana,Rodríguez,ana.rodríguez@yahoo.com,3011328250,Santa Marta
María,Ruiz,maría.ruiz@yahoo.com,3075733571,Bogotá
Daniela,Gómez,daniela.gómez@gmail.com,3180313930,Bogotá
Ana,Sánchez,ana.sánchez@hotmail.com,3040744698,Cali
Pedro,Pérez,pedro.pérez@gmail.com,3021666200,Bucaramanga
María,Fernández,maría.fernández@yahoo.com,3077544934,Cali
Sofía,Fernández,sofía.fernández@yahoo.com,3168194401,Bogotá
Carlos,Ruiz,carlos.ruiz@hotmail.com,3148627399,Cúcuta
Sofía,Rodríguez,sofía.rodríguez@hotmail.com,3042271204,Cartagena
Daniela,Ramírez,daniela.ramírez@gmail.com,3148421655,Pereira
Pedro,López,pedro.lópez@gmail.com,3041755654,Barranquilla
Luis,Fernández,luis.fernández@gmail.com,3147069933,Cúcuta
Pedro,Ruiz,pedro.ruiz@utb.edu.co,3038443688,Medellín
María,Martínez,maría.martínez@gmail.com,3040659305,Cali
Carlos,Sánchez,carlos.sánchez@yahoo.com,3044307764,Bogotá
Luis,Rodríguez,luis.rodríguez@gmail.com,3019501822,Bogotá
Ana,Ramírez,ana.ramírez@utb.edu.co,3145844743,Pereira
Ana,Ruiz,ana.ruiz@yahoo.com,3099249558,Cúcuta
Ana,Ruiz,ana.ruiz@gmail.com,3088526681,Manizales
Sofía,Rodríguez,sofía.rodríguez@utb.edu.co,3007679464,Bogotá
Camila,Martínez,camila.martínez@utb.edu.co,3019210450,Cali
Laura,Pérez,laura.pérez@utb.edu.co,3059544723,Pereira
Laura,Gómez,laura.gómez@yahoo.com,3004328880,Bucaramanga
María,Fernández,maría.fernández@hotmail.com,3102763967,Medellín
Andrés,Torres,andrés.torres@hotmail.com,3119527328,Cali
Luis,Fernández,luis.fernández@utb.edu.co,3085466995,Cúcuta
Daniela,Fernández,daniela.fernández@utb.edu.co,3142044250,Pereira
Camila,Rodríguez,camila.rodríguez@hotmail.com,3123749823,Pereira
Sofía,Ruiz,sofía.ruiz@utb.edu.co,3199425955,Bucaramanga
María,Martínez,maría.martínez@hotmail.com,3133533905,Bogotá
Daniela,Gómez,daniela.gómez@utb.edu.co,3123865951,Bogotá
Pedro,Rodríguez,pedro.rodríguez@utb.edu.co,3147851829,Bucaramanga
Sofía,Ramírez,sofía.ramírez@gmail.com,3010685782,Santa Marta
Ana,Torres,ana.torres@hotmail.com,3155152491,Cartagena
María,Gómez,maría.gómez@hotmail.com,3144254657,Pereira
Carlos,Ruiz,carlos.ruiz@utb.edu.co,3024142533,Cali
Andrés,Martínez,andrés.martínez@gmail.com,3124971487,Cartagena
Luis,Ruiz,luis.ruiz@gmail.com,3043657782,Barranquilla
Laura,Gómez,laura.gómez@gmail.com,3189231160,Barranquilla
Daniela,Pérez,daniela.pérez@utb.edu.co,3134880707,Bucaramanga
Camila,Sánchez,camila.sánchez@utb.edu.co,3075378329,Cartagena
María,López,maría.lópez@hotmail.com,3068095593,Cúcuta
Daniela,López,daniela.lópez@hotmail.com,3080941379,Manizales
Daniela,López,daniela.lópez@gmail.com,3018212095,Barranquilla
Andrés,López,andrés.lópez@hotmail.com,3011497946,Manizales
Pedro,Sánchez,pedro.sánchez@hotmail.com,3045394804,Medellín
Pedro,Ruiz,pedro.ruiz@gmail.com,3175272661,Pereira
Carlos,Ruiz,carlos.ruiz@gmail.com,3198184351,Santa Marta
Daniela,Sánchez,daniela.sánchez@yahoo.com,3154585196,Barranquilla
Pedro,López,pedro.lópez@yahoo.com,3185013549,Cali
Carlos,Rodríguez,carlos.rodríguez@gmail.com,3128050442,Bogotá
Carlos,Gómez,carlos.gómez@yahoo.com,3058810850,Manizales
Sofía,Martínez,sofía.martínez@hotmail.com,3074699983,Cali
Laura,Pérez,laura.pérez@gmail.com,3080800514,Pereira
Luis,Ramírez,luis.ramírez@gmail.com,3026324365,Manizales
Sofía,Ramírez,sofía.ramírez@yahoo.com,3032105747,Medellín
Daniela,Sánchez,daniela.sánchez@yahoo.com,3093712647,Medellín
Camila,Gómez,camila.gómez@utb.edu.co,3074968357,Cali
Pedro,Ruiz,pedro.ruiz@utb.edu.co,3087562610,Cali
María,Ruiz,maría.ruiz@utb.edu.co,3008519668,Cali
Pedro,Fernández,pedro.fernández@hotmail.com,3053794520,Manizales
Camila,Sánchez,camila.sánchez@yahoo.com,3086381504,Cartagena
Laura,Gómez,laura.gómez@yahoo.com,3129579419,Bucaramanga
Camila,Pérez,camila.pérez@yahoo.com,3158917629,Bucaramanga
Ana,Torres,ana.torres@yahoo.com,3053640298,Bogotá
Andrés,López,andrés.lópez@yahoo.com,3185794038,Cúcuta
Andrés,López,andrés.lópez@utb.edu.co,3021509432,Cali
Andrés,López,andrés.lópez@utb.edu.co,3145018376,Bucaramanga
Daniela,Rodríguez,daniela.rodríguez@hotmail.com,3094219511,Bogotá
Ana,López,ana.lópez@gmail.com,3098100555,Bogotá
Sofía,Martínez,sofía.martínez@gmail.com,3116364690,Barranquilla
Andrés,Martínez,andrés.martínez@utb.edu.co,3092928470,Pereira
Carlos,Fernández,carlos.fernández@hotmail.com,3136783715,Bogotá
Daniela,Fernández,daniela.fernández@yahoo.com,3026416147,Manizales
Daniela,Martínez,daniela.martínez@yahoo.com,3007448942,Bucaramanga
Luis,Pérez,luis.pérez@gmail.com,3196733492,Pereira
Camila,Martínez,camila.martínez@hotmail.com,3104078814,Pereira
Andrés,Pérez,andrés.pérez@yahoo.com,3136780211,Bucaramanga
Daniela,Martínez,daniela.martínez@gmail.com,3083518297,Pereira
Pedro,Martínez,pedro.martínez@yahoo.com,3158365054,Bucaramanga
Pedro,Gómez,pedro.gómez@hotmail.com,3070110045,Cali
Andrés,Pérez,andrés.pérez@utb.edu.co,3130507107,Barranquilla
Carlos,López,carlos.lópez@hotmail.com,3005522226,Cúcuta
Luis,Rodríguez,luis.rodríguez@hotmail.com,3167833942,Medellín
Camila,Martínez,camila.martínez@hotmail.com,3062468808,Manizales
Daniela,Rodríguez,daniela.rodríguez@gmail.com,3047379144,Bucaramanga
Andrés,Gómez,andrés.gómez@utb.edu.co,3019528990,Barranquilla
Luis,Ruiz,luis.ruiz@hotmail.com,3043776653,Manizales
Andrés,Ruiz,andrés.ruiz@gmail.com,3006514945,Medellín
Luis,Pérez,luis.pérez@yahoo.com,3125571327,Cartagena
Carlos,Rodríguez,carlos.rodríguez@utb.edu.co,3152219680,Bogotá
Sofía,Torres,sofía.torres@gmail.com,3156774258,Cartagena
Sofía,Rodríguez,sofía.rodríguez@gmail.com,3130374743,Bucaramanga
Pedro,Pérez,pedro.pérez@utb.edu.co,3110006396,Manizales
Laura,Rodríguez,laura.rodríguez@hotmail.com,3014968875,Santa Marta
Carlos,Fernández,carlos.fernández@yahoo.com,3001993626,Barranquilla
Carlos,Ruiz,carlos.ruiz@gmail.com,3079401761,Cali
Ana,Rodríguez,ana.rodríguez@yahoo.com,3197103090,Cartagena
Laura,Torres,laura.torres@hotmail.com,3134136701,Barranquilla
Daniela,López,daniela.lópez@hotmail.com,3180205901,Bucaramanga
Camila,Ramírez,camila.ramírez@hotmail.com,3141152008,Bucaramanga
Ana,Ramírez,ana.ramírez@utb.edu.co,3061287135,Barranquilla
Camila,Ramírez,camila.ramírez@gmail.com,3025937047,Santa Marta
María,Sánchez,maría.sánchez@hotmail.com,3051600835,Bogotá
Carlos,Ruiz,carlos.ruiz@yahoo.com,3066043686,Medellín
Pedro,Ruiz,pedro.ruiz@hotmail.com,3014517139,Cali
María,Rodríguez,maría.rodríguez@utb.edu.co,3180903513,Medellín
Sofía,Sánchez,sofía.sánchez@yahoo.com,3078492906,Bucaramanga
Carlos,Gómez,carlos.gómez@yahoo.com,3101085102,Bogotá
Luis,Pérez,luis.pérez@gmail.com,3070047915,Bucaramanga
Andrés,Fernández,andrés.fernández@gmail.com,3125239232,Cartagena
María,Martínez,maría.martínez@utb.edu.co,3040260625,Pereira
Sofía,Pérez,sofía.pérez@utb.edu.co,3160703318,Cali
Laura,Sánchez,laura.sánchez@hotmail.com,3059545529,Bogotá
María,Fernández,maría.fernández@gmail.com,3040777791,Bucaramanga
Carlos,Martínez,carlos.martínez@gmail.com,3004211627,Santa Marta
Laura,Rodríguez,laura.rodríguez@utb.edu.co,3051063838,Manizales
Camila,Gómez,camila.gómez@utb.edu.co,3130088948,Barranquilla
Luis,Ramírez,luis.ramírez@yahoo.com,3114606794,Santa Marta
María,Ruiz,maría.ruiz@gmail.com,3113469279,Bucaramanga
Sofía,Torres,sofía.torres@gmail.com,3168740185,Bogotá
Daniela,Torres,daniela.torres@hotmail.com,3127583405,Medellín
Carlos,Martínez,carlos.martínez@utb.edu.co,3180526835,Barranquilla
Carlos,Ramírez,carlos.ramírez@hotmail.com,3123373308,Bogotá
María,Rodríguez,maría.rodríguez@yahoo.com,3185649666,Barranquilla
Laura,Torres,laura.torres@utb.edu.co,3047334309,Cali
Pedro,Gómez,pedro.gómez@gmail.com,3033444572,Pereira
Carlos,Ruiz,carlos.ruiz@utb.edu.co,3120654375,Manizales
Camila,Rodríguez,camila.rodríguez@gmail.com,3017778822,Bucaramanga
María,Sánchez,maría.sánchez@hotmail.com,3077591980,Cúcuta
Luis,Pérez,luis.pérez@utb.edu.co,3018905030,Pereira
Andrés,Pérez,andrés.pérez@yahoo.com,3094920720,Cartagena
Andrés,Torres,andrés.torres@utb.edu.co,3011896460,Santa Marta
Ana,López,ana.lópez@gmail.com,3129467411,Cali
Daniela,López,daniela.lópez@hotmail.com,3009183766,Pereira
Carlos,Gómez,carlos.gómez@utb.edu.co,3079558212,Bogotá
Andrés,Martínez,andrés.martínez@hotmail.com,3085826708,Barranquilla
Daniela,Fernández,daniela.fernández@gmail.com,3120627951,Medellín
Andrés,López,andrés.lópez@utb.edu.co,3027906587,Santa Marta
Camila,Pérez,camila.pérez@utb.edu.co,3076438264,Bogotá
Camila,Ruiz,camila.ruiz@utb.edu.co,3024686361,Cúcuta
Ana,Gómez,ana.gómez@yahoo.com,3019990614,Santa Marta
Daniela,Torres,daniela.torres@hotmail.com,3145538564,Cúcuta
Sofía,López,sofía.lópez@utb.edu.co,3077862900,Bogotá
Ana,Pérez,ana.pérez@hotmail.com,3028745945,Cali
Andrés,Sánchez,andrés.sánchez@hotmail.com,3040956022,Cartagena
Carlos,Ramírez,carlos.ramírez@gmail.com,3080506207,Bucaramanga
Ana,Pérez,ana.pérez@gmail.com,3105633725,Barranquilla
Andrés,Martínez,andrés.martínez@utb.edu.co,3047455259,Bucaramanga
Carlos,Rodríguez,carlos.rodríguez@hotmail.com,3100366686,Cali
Daniela,Fernández,daniela.fernández@hotmail.com,3156753483,Cartagena
Laura,Fernández,laura.fernández@hotmail.com,3057730259,Santa Marta
Ana,Rodríguez,ana.rodríguez@hotmail.com,3115042903,Santa Marta
Luis,Martínez,luis.martínez@hotmail.com,3072978974,Bucaramanga
Luis,Rodríguez,luis.rodríguez@hotmail.com,3085957673,Santa Marta
Carlos,Ruiz,carlos.ruiz@utb.edu.co,3087872206,Bogotá
María,Torres,maría.torres@yahoo.com,3076694647,Bogotá
Daniela,Torres,daniela.torres@utb.edu.co,3178979760,Manizales
Luis,Martínez,luis.martínez@yahoo.com,3094899919,Bucaramanga
Laura,Sánchez,laura.sánchez@utb.edu.co,3175673488,Medellín
Daniela,Fernández,daniela.fernández@gmail.com,3191465053,Bucaramanga
Luis,Ramírez,luis.ramírez@yahoo.com,3187145302,Barranquilla
Luis,Fernández,luis.fernández@gmail.com,3001070199,Pereira
Andrés,Ruiz,andrés.ruiz@utb.edu.co,3168247291,Santa Marta
Ana,Ruiz,ana.ruiz@utb.edu.co,3016666522,Medellín
Ana,Ramírez,ana.ramírez@yahoo.com,3043084007,Cali
Andrés,Martínez,andrés.martínez@gmail.com,3038012880,Bogotá
Pedro,Torres,pedro.torres@hotmail.com,3150141792,Cartagena
Ana,Fernández,ana.fernández@yahoo.com,3024243685,Manizales
Ana,Sánchez,ana.sánchez@yahoo.com,3127492880,Cali
Carlos,Torres,carlos.torres@hotmail.com,3198732629,Barranquilla
Andrés,Torres,andrés.torres@hotmail.com,3106862862,Pereira
Andrés,Fernández,andrés.fernández@gmail.com,3037963703,Bucaramanga
Camila,Ruiz,camila.ruiz@gmail.com,3062146311,Bogotá
Luis,Ruiz,luis.ruiz@gmail.com,3189255787,Cartagena
Ana,Sánchez,ana.sánchez@hotmail.com,3085552432,Barranquilla
Ana,Gómez,ana.gómez@utb.edu.co,3175681277,Bogotá
Carlos,Pérez,carlos.pérez@gmail.com,3086444261,Cali
Ana,Rodríguez,ana.rodríguez@gmail.com,3132072923,Cartagena
María,Torres,maría.torres@utb.edu.co,3113870560,Bogotá
Camila,Rodríguez,camila.rodríguez@utb.edu.co,3109324897,Cartagena
Laura,López,laura.lópez@hotmail.com,3132433803,Cartagena
Andrés,Sánchez,andrés.sánchez@gmail.com,3023709565,Barranquilla
Daniela,Pérez,daniela.pérez@gmail.com,3020467788,Bogotá
Pedro,Ruiz,pedro.ruiz@utb.edu.co,3044042892,Bogotá
Laura,Ruiz,laura.ruiz@yahoo.com,3122138668,Bogotá
Luis,Ramírez,luis.ramírez@yahoo.com,3111489148,Barranquilla
Carlos,Ramírez,carlos.ramírez@utb.edu.co,3172501327,Bogotá
Andrés,Fernández,andrés.fernández@yahoo.com,3126549653,Bucaramanga
Andrés,López,andrés.lópez@yahoo.com,3198022857,Cali
Luis,Ruiz,luis.ruiz@utb.edu.co,3169233679,Barranquilla
Pedro,Ruiz,pedro.ruiz@gmail.com,3150436202,Bucaramanga
María,Sánchez,maría.sánchez@gmail.com,3004318199,Cali
Pedro,López,pedro.lópez@hotmail.com,3192150712,Barranquilla
Andrés,Sánchez,andrés.sánchez@gmail.com,3100285950,Cali
Camila,Ruiz,camila.ruiz@gmail.com,3088277145,Cali
Carlos,Martínez,carlos.martínez@yahoo.com,3017312927,Manizales
Andrés,Ruiz,andrés.ruiz@yahoo.com,3018921666,Bucaramanga
Ana,Pérez,ana.pérez@hotmail.com,3085648155,Pereira
Sofía,Rodríguez,sofía.rodríguez@yahoo.com,3003208959,Medellín
Pedro,Ramírez,pedro.ramírez@utb.edu.co,3099089448,Cúcuta
Sofía,Torres,sofía.torres@yahoo.com,3084318468,Manizales
Ana,Torres,ana.torres@utb.edu.co,3120145193,Cali
Carlos,Gómez,carlos.gómez@utb.edu.co,3129513345,Barranquilla
Daniela,Torres,daniela.torres@utb.edu.co,3153096579,Bogotá
Daniela,Pérez,daniela.pérez@yahoo.com,3155800990,Pereira
Camila,Ramírez,camila.ramírez@utb.edu.co,3143687625,Bogotá
Ana,Torres,ana.torres@hotmail.com,3188372177,Barranquilla
Pedro,Torres,pedro.torres@yahoo.com,3160050760,Santa Marta
Sofía,Fernández,sofía.fernández@utb.edu.co,3179522618,Medellín
Luis,Torres,luis.torres@hotmail.com,3109781377,Barranquilla
Ana,Martínez,ana.martínez@gmail.com,3183431425,Cali
Laura,Fernández,laura.fernández@yahoo.com,3097039959,Pereira
Andrés,Gómez,andrés.gómez@hotmail.com,3071861910,Bucaramanga
Laura,Sánchez,laura.sánchez@utb.edu.co,3069262612,Barranquilla
Pedro,Pérez,pedro.pérez@hotmail.com,3098239990,Santa Marta
Luis,Sánchez,luis.sánchez@utb.edu.co,3033234862,Medellín
Ana,Torres,ana.torres@gmail.com,3030213623,Barranquilla
